kind,projection,split,lap,dim1,dim2
trained,lda,test,3,-4.4034659937286715,-1.2671569351336587
trained,lda,test,2,3.543186065782757,-1.3806660739551158
trained,lda,test,2,3.2395092837284967,0.45431911123495339
trained,lda,test,3,-5.723734936109075,-1.5643586972581394
trained,lda,test,2,3.1659708734494814,-1.2259451098316156
trained,lda,test,2,4.2142972510866556,0.053313347476220324
trained,lda,test,3,-3.8893085657723487,2.0654970989449932
trained,lda,test,1,12.162080476053996,2.0192923038196797
trained,lda,test,3,-4.6664446906712795,0.51104923451091799
trained,lda,test,2,4.1528554363788395,1.4275197472367858
trained,lda,test,2,3.3094242749729976,-0.6048798382368219
trained,lda,test,3,-5.0655149768723859,-1.0246221895757268
trained,lda,test,2,3.4845169663510074,-1.1694739013816804
trained,lda,test,2,4.0431906586648703,0.65906961205796211
trained,lda,test,2,4.249481508709736,1.1090262650302856
trained,lda,test,2,4.0574955098151495,-0.28336385182529711
trained,lda,test,2,3.2392201740184796,-1.4128375855743733
trained,lda,test,2,3.4880503894132704,-0.68476386070993367
trained,lda,test,2,3.4083968583568516,0.36087224060107753
trained,lda,test,3,-4.198885117196208,-0.43095352324645042
trained,lda,test,2,3.4420556647873228,0.80196304748230551
trained,lda,test,2,3.2939595711379708,-0.3101092579852936
trained,lda,test,3,-4.479771409963301,0.52775156959265179
trained,lda,test,3,-5.381821368226432,-1.473044821083819
trained,lda,test,3,-3.0416015278940107,2.082662656122209
trained,lda,test,2,3.0498628528617062,-1.5565682058781571
trained,lda,test,2,3.4810909912699435,-0.095269657577738018
trained,lda,test,2,3.4772675702387197,-1.1543728323021836
trained,lda,test,2,3.6626236595981627,0.85132275709955563
trained,lda,test,2,3.9733029510609521,-2.0231444367791025
trained,lda,test,2,3.554692116052427,0.054492580958266652
trained,lda,test,2,3.4571643228889029,-1.0691014876138232
trained,lda,test,2,3.0859450507137867,-2.0226349519255331
trained,lda,test,3,-4.2525241482514904,-0.47385370225133155
trained,lda,test,3,-5.1933089587467887,-1.8991375222681446
trained,lda,test,3,-4.4576348890884008,0.082198239028497905
trained,lda,test,3,-4.5767090002006503,-0.73473332379139833
trained,lda,test,3,-4.8242271660348086,1.9383555245847754
trained,lda,test,2,3.0498628528617062,-1.5565682058781571
trained,lda,test,3,-4.7436802825909838,0.50186527345387255
trained,lda,test,2,4.0796486726944563,0.38781210082701184
trained,lda,test,2,3.2381788782632959,0.026206000445907793
trained,lda,test,3,-4.414232169523733,-0.78677948120868391
trained,lda,test,2,3.4346426645657551,-0.90972563733575251
trained,lda,test,3,-5.0294779983206954,0.044005403981822011
trained,lda,test,2,3.6028644684047508,0.2613489023713963
trained,lda,test,3,-4.8024596399510475,-0.11109600372353054
trained,lda,test,2,3.3286028904849272,1.7629814867426501
trained,lda,test,2,3.5809184375271763,0.5576168577452576
trained,lda,test,2,3.3645003681479193,0.43391714179740232
trained,lda,test,2,4.0394726538207584,1.1138734870617202
trained,lda,test,3,-4.7986391405035702,0.88119519404404134
trained,lda,test,2,4.1488545134593009,1.0847228420546478
trained,lda,test,2,3.7090847993914906,0.4042434055989273
trained,lda,test,3,-4.7242786249750921,0.14615875424086577
trained,lda,test,3,-5.1981849204087531,-0.41730110276982008
trained,lda,test,2,4.4000611015130309,-0.0052628735114676204
trained,lda,test,2,3.3447527220480802,-1.8236636827633956
trained,lda,test,4,-12.628602842089482,-0.32981168526868831
trained,lda,test,2,3.6074205160143213,1.0771937154419307
trained,lda,test,2,3.7247234851470479,0.11569924042522844
trained,lda,test,3,-4.4103122148805314,0.35251111987771122
trained,lda,test,3,-4.3360362351640962,0.45282716367894316
trained,lda,test,3,-5.8420596957106765,-1.1830492002758632
trained,lda,test,3,-4.2474400371023089,-0.22451749968811069
trained,lda,test,3,-5.6084494736758419,-0.79677823525721925
trained,lda,test,2,3.2959772145827322,-0.870170791863905
trained,lda,test,3,-4.6498905629408673,0.28860387804706672
trained,lda,test,1,12.111156450890048,2.8139362591382131
trained,lda,test,3,-5.6904905329901396,-1.8006434313520177
trained,lda,test,2,3.1168283573270554,1.1424443732080563
trained,lda,test,3,-4.8834328632399746,-1.2401874097201553
trained,lda,test,2,3.5412662073460304,0.47638654652195689
trained,lda,test,2,3.1303476136103372,-0.49142818560669138
trained,lda,test,2,3.4300404225914316,-0.88275275665912722
trained,lda,test,2,3.4387936031653008,0.3099296734211327
trained,lda,test,3,-5.8495632728921043,-1.4018985189527973
trained,lda,test,2,3.6752501079614293,1.7938915476208932
trained,lda,test,2,3.1516922813861346,-0.92419336381165984
trained,lda,test,3,-4.7592422824460785,0.66511822446720203
trained,lda,test,3,-4.5109069797178325,-1.4651547606392881
trained,lda,test,2,3.5111158767497623,1.2192802017499904
trained,lda,test,3,-4.822767987026614,1.2421450629901412
trained,lda,test,3,-3.8971256155400531,1.3113772815771698
trained,lda,test,2,3.8779485587964531,-1.080561837899225
trained,lda,test,2,3.654723420581222,1.094965321130533
trained,lda,test,2,3.772661302667589,-0.24206001320998646
trained,lda,test,3,-4.5502249243906423,1.6042688099931857
trained,lda,test,3,-5.4493789320082699,-0.17298596598608407
trained,lda,test,3,-5.0008067402920959,-1.9854501630461521
trained,lda,test,2,3.6938648589225465,-0.51820722971304689
trained,lda,test,2,3.006101780672108,-0.31529669496021229
trained,lda,test,2,3.2171859344956699,-0.63090522485713407
trained,lda,test,3,-4.765671843265773,0.80964154607691741
trained,lda,test,3,-4.1752455046876822,0.29540576651152151
trained,lda,test,2,3.6509270082057963,-0.69950944547811433
trained,lda,test,2,4.3513668892081849,-0.99648692243734549
trained,lda,test,2,3.4426292193182007,-1.1264878807206389
trained,lda,test,3,-5.2334908564385509,0.49946812739362173
trained,lda,test,2,3.7709448580522968,1.159382728287631
trained,lda,test,2,3.3439120842845083,-1.307660364656414
trained,lda,test,3,-4.8246099231486737,0.96760513272486859
trained,lda,test,3,-5.3566599215234794,-0.16324020698706734
trained,lda,test,2,3.0986169014333727,0.22857361133509638
trained,lda,test,3,-5.0517177811125746,0.48547690222865164
trained,lda,test,2,3.9554674583290699,1.2958483658775475
trained,lda,test,2,3.1267456522120964,-1.2223147427898198
trained,lda,test,2,3.4376675413787083,-0.054470096396013065
trained,lda,test,2,3.1259925780698627,-0.60136977542386916
trained,lda,test,2,3.0887183101767528,-1.1638621723948093
trained,lda,test,2,3.673246914518332,-0.28065161084926893
trained,lda,test,2,3.407840520556261,0.019508816308991823
trained,lda,test,2,3.2349234681232666,0.68248623492593896
trained,lda,test,2,3.2551594158507964,-1.3106806538780598
trained,lda,test,3,-5.3642253277495948,0.50113322440348285
trained,lda,test,2,-3.4394125967365419,-0.030262633162327253
trained,lda,test,3,-4.5961012353197237,0.13053873259465915
trained,lda,test,2,4.0495415099874927,-0.15810477651375598
trained,lda,test,3,-4.1962131937298093,1.8993791797546411
trained,lda,test,2,3.1790947536257965,0.05425613535252289
trained,lda,test,2,3.2442783419865955,0.10509961122252132
trained,lda,test,2,3.565887608690641,0.40931305579994098
trained,lda,test,2,3.7824575475008575,1.251543518564479
trained,lda,test,3,-4.8133458446207644,1.7192097091181284
trained,lda,test,2,3.9997482239788757,0.68479925444373724
trained,lda,test,3,-4.9516468275676111,-0.60689455334825293
trained,lda,test,3,-4.4822951362379495,0.32705353076905835
trained,lda,test,3,-5.1229140878010861,-1.0506337661997514
trained,lda,test,3,-4.8144362718108544,-0.5059932353514025
trained,lda,test,2,3.8888924693529243,-0.12874428711969246
trained,lda,test,3,-5.0271676341932476,-1.2115767505598951
trained,lda,test,2,3.564986652754357,0.98703950158574805
trained,lda,test,3,-5.5632047446726798,-0.56239917487665292
trained,lda,test,3,-4.2785813487445603,-0.46756302702129399
trained,lda,test,2,3.4606692025448131,-0.16642387487462357
trained,lda,test,2,3.5385458773150553,-1.4578036558670717
trained,lda,test,2,3.493138666638707,0.025097380507498591
trained,lda,test,2,4.3406230362356375,0.79179063685440265
trained,lda,test,3,-5.7591367462569929,-0.86983678065965708
trained,lda,test,3,-4.2513705348063873,-0.46725342873795606
trained,lda,test,3,-5.4115900285353922,-1.1533901178433108
trained,lda,test,3,-4.9671714548378549,0.97003725318385026
trained,lda,test,3,-5.2429095372843726,-1.0047556068310015
trained,lda,test,2,3.3672755183364766,0.68976096287819311
trained,lda,test,1,12.259630036577722,1.0968969090444887
trained,lda,test,2,3.7923529108895999,1.0175706529237307
trained,lda,test,3,-5.1906470921480539,-1.0897080546122555
trained,lda,test,3,-5.3910428116838114,-0.59542746936018431
trained,lda,test,2,3.2230516709606269,0.11437314624430618
trained,lda,test,3,-5.4114481673752852,-1.5280185775859891
trained,lda,test,2,3.4845169663510074,-1.1694739013816804
trained,lda,test,2,3.1260480967318749,0.62420223958877152
trained,lda,test,3,-5.3539061848756484,-0.048747314975348149
trained,lda,test,2,2.9788376542064046,0.28531167114613315
trained,lda,test,2,3.6636763265863075,0.043784261010952091
trained,lda,test,3,-4.6225809625742045,-0.37078852722165584
trained,lda,test,2,3.8983342019127409,-0.24588707764324327
trained,lda,test,3,-5.1086474199477099,-0.85228481480014384
trained,lda,test,2,3.3667392215154051,-1.3810084632690613
trained,lda,test,2,3.9809086151608244,0.11751554358706878
trained,lda,test,2,4.4406605967607158,0.26643693940466801
trained,lda,test,2,3.3805229764873204,-0.33173951172116606
trained,lda,test,2,3.0399469307916891,-1.5627615009615465
trained,lda,test,2,3.6280380384867135,-0.81653074533346415
trained,lda,test,2,3.5899547650171701,-0.64321446688625261
trained,lda,test,4,-13.202384843549327,1.2178617344785048
trained,lda,test,3,-4.5125605804266886,0.051209899285378779
trained,lda,test,2,3.5050849354082096,-1.3568889178972767
trained,lda,test,2,3.5987979974451978,-0.287216364148207
trained,lda,test,3,-4.4784487733616603,0.13616356984595523
trained,lda,test,2,3.6940159290477466,-0.16664219514233383
trained,lda,test,2,3.6533337008501139,-0.9479280579266971
trained,lda,test,2,3.4948399831123265,0.19276703509905418
trained,lda,test,3,-5.149678060457866,-1.0399500416575738
trained,lda,test,2,3.2619081551016267,0.61204379743535042
trained,lda,test,2,4.177940072467301,1.4313522470393307
trained,lda,test,2,3.2860293774379543,0.56961213708677705
trained,lda,test,3,-4.6164108651560891,2.2917445365466009
trained,lda,test,2,3.4989231800557739,-0.32134223704243275
trained,lda,test,3,-5.1424102300757308,-1.0726825536048776
trained,lda,test,2,3.4288747906893242,-0.40344279775657704
trained,lda,test,3,-4.6931321203543224,-0.21440403830073815
trained,lda,test,2,3.8114248296974069,0.94336101627614821
trained,lda,test,2,3.4632338062146082,-1.1342497269841436
trained,lda,test,3,-5.1241691387723582,-1.1169955144411141
trained,lda,test,2,3.3146171255430019,-1.0854449676835516
trained,lda,test,2,3.3438009218898213,-0.17338365346788756
trained,lda,test,2,2.8418515152962343,-0.17568678105346089
trained,lda,test,2,3.4563876261787487,-0.29712339295808221
trained,lda,test,2,3.2480709587155929,-0.05892431030362081
trained,lda,test,3,-4.3444830795992351,0.68655184896814114
trained,lda,test,3,-4.1002837783822859,-0.16262161344812615
trained,lda,test,2,3.6317455185384593,0.30214018626949318
trained,lda,test,3,-4.6522885668340397,-1.1126446564481891
trained,lda,test,2,3.7131750226275004,-0.76293639557557413
trained,lda,test,2,3.5079988303921934,0.3962382128883622
trained,lda,test,2,3.8081079124735879,0.5367086710710669
trained,lda,test,2,3.6559316874649164,0.76192210991638465
trained,lda,test,3,-3.6831210559556316,3.9102431363232775
trained,lda,test,2,4.2002762279479162,1.2355254982707071
trained,lda,test,2,3.9947344992562104,1.9614093855682122
trained,lda,test,3,-5.0000098233173063,-0.24054598005743943
trained,lda,test,2,3.5179715527063595,1.7260281928681724
trained,lda,test,2,3.4695481449737002,-0.19250567826362258
trained,lda,test,2,3.502151758366951,0.49170672950947963
trained,lda,test,2,3.6108497731366156,-1.1276321909643128
trained,lda,test,3,-4.4179237540449119,1.7182803797741075
trained,lda,test,2,3.3488993768290651,0.52668850806906164
trained,lda,test,2,3.8099156047633551,0.46971796386989317
trained,lda,test,2,-3.3955550126738263,-0.30856818643051809
trained,lda,test,3,-4.5464844348375744,1.0489824484298556
trained,lda,test,2,3.8581371417496744,0.94429851700698375
trained,lda,test,2,3.4706406496905924,1.2243172059106047
trained,lda,test,3,-4.9460668319848216,-0.38405690665136799
trained,lda,test,3,-4.704408639362736,-0.40489453261657182
trained,lda,test,1,12.125850346325052,1.4781886575676175
trained,lda,test,3,-4.7220070204695652,-0.91589580156108064
trained,lda,test,3,-4.5569205328987268,-1.1862488186805764
trained,lda,test,3,-3.5781606313166949,2.6090190091259191
trained,lda,test,2,4.1942525762137688,0.65384662081209166
trained,lda,test,2,3.8677761796913086,-0.15255603981704746
trained,lda,test,2,3.7094812200644283,-0.80748883205670152
trained,lda,test,3,-4.7657541901033165,1.0266995858672141
trained,lda,test,3,-4.8912430500954978,-0.1046015732913038
trained,lda,test,2,3.8617391603553228,-0.61260724906187569
trained,lda,test,2,3.15803059965104,-1.4917023033982355
trained,lda,test,2,3.2610666889100202,-1.4601002229068145
trained,lda,test,2,3.6738302155428531,-0.35860339745728254
trained,lda,test,3,-4.0837826773621693,0.39118006924223842
trained,lda,test,2,-3.6069542529837375,-0.056177301481685364
trained,lda,test,3,-5.3296665836998471,-1.298163702402195
trained,lda,test,2,3.5042082677938882,0.11384447730960638
trained,lda,test,2,3.1414205305579395,-1.1008225337338469
trained,lda,test,2,3.3994664970644006,-0.17537276380124064
trained,lda,test,2,3.99102136713933,0.26730147672706916
trained,lda,test,3,-4.4559573234667358,1.1620219438340493
trained,lda,test,3,-4.2881715437603223,1.3449801023285877
trained,lda,test,2,3.8206983996317025,0.30748461990269343
trained,lda,test,2,3.4520738975783489,1.5122036877708334
trained,lda,test,2,3.5395405102051032,0.52704607490743327
trained,lda,test,2,3.545237806238672,1.3433271872561467
trained,lda,test,2,3.1733324317999467,-0.5935565334500682
trained,lda,test,2,3.760870185909726,0.37341458413297268
trained,lda,test,2,3.4693395524854966,-0.99609940455543211
trained,lda,test,2,3.450508358106696,-0.91109848371921631
trained,lda,test,2,3.3714181257329923,0.6456937574672994
trained,lda,test,2,3.7307829193440778,0.83358522664652057
trained,lda,test,2,4.0006581464058177,2.1361803362569649
trained,lda,test,3,-4.1175810211658233,-0.0037619665526985079
trained,lda,test,2,4.1640057571545412,1.1615016221039431
trained,lda,test,3,-5.2279380942627238,-1.2919066076006978
trained,lda,test,2,3.6273863895427083,-1.1255485123384965
trained,lda,test,3,-4.3230816048337521,-1.0689753979997174
trained,lda,test,3,-5.1463112282441541,-0.38742161680876125
trained,lda,test,2,3.4141123560194142,-0.84780408419192788
trained,lda,test,2,3.7294075107118982,-0.59414921344450378
trained,lda,test,2,3.675403758367267,-0.53466797050924697
trained,lda,test,2,3.6820080324971389,-1.2816323388613604
trained,lda,test,2,3.5243710545083267,-1.5773271724779112
trained,lda,test,2,3.4894102833944682,-1.2998405480118549
trained,lda,test,3,-5.1208222944732356,-1.8580628936551997
trained,lda,test,2,3.3863003862704817,-1.3557478565073184
trained,lda,test,2,3.0017609614744596,-0.50667481142884307
trained,lda,test,2,3.8141779008541885,-0.95333983422980506
trained,lda,test,4,-12.803283556154769,-0.97599280124151344
trained,lda,test,2,3.4391526451917609,-0.75896076544757995
trained,lda,test,2,3.7637432141265736,1.5921783158303775
trained,lda,test,2,3.6155392167335791,-0.62164390608085951
trained,lda,test,2,4.0469090904962401,1.1463921609490471
trained,lda,test,3,-4.6000557682812131,-0.031404816131262933
trained,lda,test,3,-5.0999311581006026,0.44454377602597794
trained,lda,test,2,3.5268089755231475,-1.009639317002907
trained,lda,test,3,-5.3810176778302354,-0.86691762671988659
trained,lda,test,3,-4.5724642858961806,0.22839064704120254
trained,lda,test,2,3.4766670490704268,0.2445533557242216
trained,lda,test,3,-4.5386605448161426,0.27928851109768271
trained,lda,test,3,-4.2642566957614108,2.1592643227314197
trained,lda,test,2,2.9257944150784012,0.39267474619646581
trained,lda,test,2,3.0498628528617062,-1.5565682058781571
trained,lda,test,3,-4.1330522851564577,0.35296995779967527
trained,lda,test,3,-4.3259586733968689,-0.13036322670949077
trained,lda,test,1,12.059464470880581,0.82157203648669785
trained,lda,test,2,3.8325656440974467,0.88937142220972898
trained,lda,test,2,3.7731190669939205,0.089671783740771588
trained,lda,test,3,-4.8132902074179951,-0.27881310184954472
trained,lda,test,3,-4.8443828685323407,-0.1850850307029272
trained,lda,test,3,-5.0681572912511346,-1.2546985307854686
trained,lda,test,3,-4.2601696745578836,0.17932678383964193
trained,lda,test,2,3.5590680162453698,-1.1885421538482155
trained,lda,test,2,3.3758873591688401,-1.2719836732036618
trained,lda,test,2,4.2276532749024582,0.99711340450575725
trained,lda,test,3,-4.9673286302504813,-0.39346758580047447
trained,lda,test,2,2.7789548493004546,0.38924537413995258
trained,lda,test,3,-4.1223018419051272,0.55560627409517993
trained,lda,test,1,11.973542575607173,0.51374087342675379
trained,lda,test,3,-5.6032165573518933,-1.2147742117658391
trained,lda,test,2,3.4120430661677026,0.031922897999423903
trained,lda,test,2,3.8973255168766507,-0.70806782411425884
trained,lda,test,3,-5.3066657243847892,-0.99947980493932065
trained,lda,test,3,-5.3283004450266471,-0.19560186308058414
trained,lda,test,2,3.6660334712192775,-1.3977043030587828
trained,lda,test,4,-14.098169801772162,0.36100993241170493
trained,lda,test,2,3.7661997196915808,0.10593392306155715
trained,lda,test,4,-12.905715327760831,0.46463664032374485
trained,lda,test,2,-3.3299346679578092,3.1228285512183422
trained,lda,test,3,-4.6644003499551792,0.23968548621016997
trained,lda,test,2,3.4117542873939675,-0.87276304126324544
trained,lda,test,2,3.0498628528617062,-1.5565682058781571
trained,lda,test,2,3.4067623035863153,-0.078036831630802564
trained,lda,test,2,3.2586930058159433,0.21279919149855073
trained,lda,test,2,3.1777610806272176,-1.3596907990093341
trained,lda,test,4,-12.980100139187622,-0.061787229167334312
trained,lda,test,3,-5.4430181606860932,-1.6469381248508079
trained,lda,test,4,-14.124633062391133,0.52615191497042479
trained,lda,test,3,-5.181322996153555,0.73784623266621974
trained,lda,test,3,-4.3799857181831818,-0.16773768525775268
trained,lda,test,2,3.7372638838690673,-0.1983544337398804
trained,lda,test,3,-3.4495295078344421,0.76942588546879231
trained,lda,test,3,-3.8852158934851917,0.87767756550927301
trained,lda,test,2,3.4403385144709429,-0.776155680993459
trained,lda,test,3,-4.8040789026254904,-0.22002258797186672
trained,lda,test,3,-4.9098090444432607,-0.86774482725232938
trained,lda,test,2,3.3101042225266379,-1.1748966859423859
trained,lda,test,4,-12.636141278896529,1.0771879324859339
trained,lda,test,2,3.2582395612784718,0.50921840632492321
trained,lda,test,3,-5.4105371025095135,-1.0865441439380608
trained,lda,test,3,-4.1840972712721394,-1.1354501654500049
trained,lda,test,2,3.9857808030044306,-0.91887041417182302
trained,lda,test,2,3.7241638764899032,1.0114313474957093
trained,lda,test,2,3.9822153614098692,2.3829023181785436
trained,lda,test,2,3.5379292891150689,0.14361310037094557
trained,lda,test,2,3.157393021832497,-0.41905486767413019
trained,lda,test,3,-4.589470713061484,1.1131790231597354
trained,lda,test,3,-4.1964627706071331,0.53606060235485498
trained,lda,test,2,3.5763955378102921,-0.4764277430879289
trained,lda,test,2,-3.4946979777515907,0.39200842973847816
trained,lda,test,3,-5.1213030506376018,1.0865758892120114
trained,lda,test,3,-4.9653342636523519,-0.42959812325501584
trained,lda,test,2,4.1319442463673308,0.46777332737482646
trained,lda,test,3,-4.5861496970871958,0.61765853438447027
trained,lda,test,3,-3.9647075670791962,0.30120446207576401
trained,lda,test,3,-4.661132604165573,-0.96020886710379949
trained,lda,test,3,-5.6535365197853515,-0.99124681058495112
trained,lda,test,2,-3.4295573026600414,0.91943246300830128
trained,lda,test,2,3.5432806970701907,1.1745348678856318
trained,lda,test,2,3.2602632287774278,-1.1185635972032488
trained,lda,test,3,-4.4011813091570042,-1.5148567495192824
trained,lda,test,3,-5.278142083082245,-0.52786367251584188
trained,lda,test,2,3.9864271127115054,1.4084635526269034
trained,lda,test,3,-5.5501299993654785,-1.5009464586592385
trained,lda,test,2,3.4401892400085416,-0.8603523925801132
trained,lda,test,3,-4.9216067385049911,-0.82404788897816239
trained,lda,test,3,-5.1256580905276108,-0.47401657531634994
trained,lda,test,2,3.9309410074922453,-0.10231476359200505
trained,lda,test,1,12.047241457441144,2.8745379857442552
trained,lda,test,2,3.5874145169410685,0.042320846505290305
trained,lda,test,3,-4.419856697660113,-0.42390286140531547
trained,lda,test,3,-4.4288371690211594,-0.15500699905421292
trained,lda,test,3,-4.4181574762005065,0.70121659219197141
trained,lda,test,3,-4.0020073561561045,1.0573107498140599
trained,lda,test,3,-4.8076050880495425,-0.50982135460234956
trained,lda,test,3,-4.8414061495177476,-0.56361950647029624
trained,lda,test,2,3.6070854940076207,-0.85857039184677852
trained,lda,test,2,3.6184985027854912,-0.1858365076724888
trained,lda,test,2,3.3619810627891673,-0.76741039703511027
trained,lda,test,3,-4.9277203059543977,-0.84419174018264731
trained,lda,test,3,-3.4578637166799049,2.8411160511434832
trained,lda,test,2,3.4961740265196855,0.0001255583209461695
trained,lda,test,3,-4.5535171461190576,-0.41243840015907363
trained,lda,test,2,4.015250522583254,1.8832513051533146
trained,lda,test,2,3.3554393440711006,-1.0769421567514073
trained,lda,test,4,-12.666672503041982,-0.25506589469773233
trained,lda,test,3,-4.3990264492901572,-0.55281261967317774
trained,lda,test,2,3.3389346450933268,1.5826805839915834
trained,lda,test,3,-4.5396213787143482,-0.68651594042135888
trained,lda,test,2,3.5232409906395712,-1.292890317550758
trained,lda,test,3,-5.3662642328713153,0.34317712373807779
trained,lda,test,2,3.5342316650640289,-0.33138058019656985
trained,lda,test,2,3.0009068931107898,-1.4673801481292124
trained,lda,test,2,3.477329952262457,0.78285790241739595
trained,lda,test,3,-5.0429198312358947,-0.90500301693332774
trained,lda,test,3,-3.96977111018965,-0.37113590523574974
trained,lda,test,2,3.381892123378567,0.54192627517588254
trained,lda,test,2,3.7142657463297586,-1.1379471890192165
trained,lda,test,3,-10.832090206938286,2.0828827996117276
trained,lda,test,3,-4.5523594622469874,-0.18629618850883731
trained,lda,test,3,-4.719357471349884,-0.40298238532327668
trained,lda,test,3,-4.5722160571685553,0.083378587960760336
trained,lda,test,3,-5.1748617057451183,-0.80020092273292787
trained,lda,test,3,-4.5118903471380225,1.5086066024967049
trained,lda,test,4,-11.646016948427004,2.0591613511462792
trained,lda,test,2,3.4877223672615005,-1.0163558158975439
trained,lda,test,3,-3.5281134696397713,-0.10678128505046819
trained,lda,test,2,4.1039737048573253,-0.98310676542358133
trained,lda,test,2,3.8166955093709314,0.38647933565479736
trained,lda,test,2,3.453872106377788,-0.61202222551714991
trained,lda,test,2,3.3497777776837383,-1.2404661579321272
trained,lda,test,3,-4.4567606251438168,0.77034466650649958
trained,lda,test,2,3.8845107269694368,0.061547956264495968
trained,lda,test,2,3.3274708384304481,0.089485773807400207
trained,lda,test,2,3.8818207012849109,1.0775154399639248
trained,lda,test,2,4.2222547116034619,1.3332009443041979
trained,lda,test,2,3.9512994075998811,-0.79068586541450292
trained,lda,test,2,3.2383679594387278,-0.12460733847762835
trained,lda,test,2,3.4748796773065611,1.4045704168997331
trained,lda,test,3,-4.8366085672854533,1.7540467199478165
trained,lda,test,3,-5.4951850692750055,-0.90993599587303975
trained,lda,test,2,3.339296872673708,-0.77706832142355797
trained,lda,test,4,-12.356349590160919,1.3667126404731951
trained,lda,test,2,2.9489189313362747,-0.017386855494283173
trained,lda,test,2,3.6444830751681736,0.0031992360980741901
trained,lda,test,2,3.9218627118738238,0.18408575498127602
trained,lda,test,1,12.077236331200151,1.3184586081573337
trained,lda,test,3,-4.1088359954147853,0.30864744176365561
trained,lda,test,2,4.066508064435574,0.95613323652783444
trained,lda,test,2,3.4272538839538829,0.24887768834686011
trained,lda,test,2,3.5505634551315466,0.048672607553847509
trained,lda,test,3,-5.3796189338319955,-0.409953063082791
trained,lda,test,4,-13.89035282849764,-0.52316988918831675
trained,lda,test,3,-4.7983837179699664,1.0597525389651965
trained,lda,test,2,3.6319625837438543,-0.63234519442822479
trained,lda,test,3,-4.6428601366172702,-0.13996980931520783
trained,lda,test,2,3.8154574087462838,0.75936675924001729
trained,lda,test,2,3.3018782522669197,-0.9729278835145021
trained,lda,test,2,3.7036448999395404,-0.0005860448306800409
trained,lda,test,2,-3.5190492260376569,1.0498319482160341
trained,lda,test,2,3.7416568617530541,-0.32756562259324146
trained,lda,test,2,3.3181043148644243,-0.41726153366855656
trained,lda,test,3,-4.6025708692032339,-0.32941420781120045
trained,lda,test,2,3.3044008799596991,-1.0796302363127168
trained,lda,test,2,3.8079364813591763,-0.95443562478114263
trained,lda,test,4,-13.087680601290389,-0.80381915639643431
trained,lda,test,3,-4.3231133145886398,2.0162125391623373
trained,lda,test,2,-3.3174912875233873,0.31924659319734444
trained,lda,test,2,3.4749471978659221,0.80044728266364473
trained,lda,test,2,3.093094545926494,0.41173736390982096
trained,lda,test,4,-13.204290391381697,-0.53234905177654723
trained,lda,test,2,3.365644014935445,0.67174097996034299
trained,lda,test,3,-11.451939452938054,0.31294762081835392
trained,lda,test,2,3.0399469307916891,-1.5627615009615465
trained,lda,test,2,3.5703717084498874,0.18044145591303895
trained,lda,test,2,3.5340867013292909,-0.083513792412463789
trained,lda,test,4,-12.296354907301588,-0.40713013479332011
trained,lda,test,3,-4.705459996332535,-0.42222169771384399
trained,lda,test,2,4.012664301104703,0.99307025710256558
trained,lda,test,2,3.3479161895084184,0.60946379830221464
trained,lda,test,3,-5.0721979372294967,-0.43353160521560136
trained,lda,test,2,3.1670978470367559,-1.9123130007637297
trained,lda,test,3,-4.6764500647653247,-0.63455374238831996
trained,lda,test,3,-4.1822163916281667,0.95943757754565562
trained,lda,test,3,-4.887048446435128,0.63542574305964916
trained,lda,test,2,4.4229325339586669,1.6706176066327978
trained,lda,test,2,4.1381011015728202,0.87386905265149128
trained,lda,test,2,3.2393539370033579,-0.63570830356066399
trained,lda,test,2,3.6078600732717585,0.76095997948542793
trained,lda,test,3,-4.827519295469398,0.230011596386966
trained,lda,test,2,3.8181645400219852,1.1254713622352794
trained,lda,test,3,-4.6615376217535625,-0.69392530920868967
trained,lda,test,3,-4.474917594294693,-0.89047665658415531
trained,lda,test,3,-4.8524999617690492,-0.23315466669019888
trained,lda,test,4,-14.410221003546379,-1.6390971844076117
trained,lda,test,2,-2.9187655736101714,0.99462438903813188
trained,lda,test,2,3.7166530827746729,-0.48485533566281014
trained,lda,test,2,4.1518195556129598,0.66314654998401379
trained,lda,test,3,-5.2480493705270472,-1.1039717979510189
trained,lda,test,3,-4.9815544031955499,-1.2732214342937274
trained,lda,test,2,3.2624688071008561,-1.504030096332615
trained,lda,test,2,3.3647974400822815,-0.44313968150219823
trained,lda,test,3,-4.5732721103375908,-0.30089335924963401
trained,lda,test,2,3.1841245170470893,-1.8916051416522424
trained,lda,test,3,-4.9561524360646132,1.0373833130996459
trained,lda,test,2,3.5909617165290681,1.3847949006053828
trained,lda,test,3,-4.6395835985360447,0.85013830539294488
trained,lda,test,2,3.749618981008962,-0.99048211487250637
trained,lda,test,3,-5.5901736475892081,-0.72646995310761409
trained,lda,test,2,3.9112372406529783,0.38551307541837582
trained,lda,test,2,-2.72021150339011,-0.28728654702832557
trained,lda,test,2,3.4897598152103488,-0.52408174832902799
trained,lda,test,2,3.3679284006269739,0.38534490107213998
trained,lda,test,2,3.2981883658286106,-2.1472007657281211
trained,lda,test,3,-4.6495029643647623,-0.78493278556620105
trained,lda,test,4,-13.782501337287474,0.041457151994574726
trained,lda,test,3,-4.7254086640217716,-0.43343227937081386
trained,lda,test,2,3.342242136491282,-0.6665040380233519
trained,lda,test,3,-4.8576529160326425,1.1508162113417453
